,inner_word_ngrams,inner_pos_ngrams,inner_average_sentence_length,inner_normalized_standard_deviation_of_sentence_length,inner_average_word_length,inner_normalized_standard_deviation_of_word_length,inner_average_syllables_per_word,inner_normalized_standard_deviation_of_syllables_per_word,inner_average_flesch_kincaid_reading_ease_score_per_sentence,inner_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,inner_average_gunning_fog_index_per_sentence,inner_normalized_standard_deviation_of_gunning_fog_index_per_sentence,external_Unnamed: 0,external_word_ngrams,external_pos_ngrams,external_average_sentence_length,external_normalized_standard_deviation_of_sentence_length,external_average_word_length,external_normalized_standard_deviation_of_word_length,external_average_syllables_per_word,external_normalized_standard_deviation_of_syllables_per_word,external_average_flesch_kincaid_reading_ease_score_per_sentence,external_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,external_average_gunning_fog_index_per_sentence,external_normalized_standard_deviation_of_gunning_fog_index_per_sentence,sentence_vector_similarity_max,sentence_vector_similarity_avg,external_file_name
10,0.060900093,0.103808332,21.96803653,0.728504814,4.406983995,0.578530808,1.307004781,0.522950048,71.05625571,0.349074467,11.43356164,0.618157026,0,5.85E-06,4.13E-05,0.006498068,0.000336901,0.001439331,7.07E-05,2.09E-05,0.000122979,0.029902767,5.64E-05,0.0002072,6.61E-05,1,0.896497402,ex_src_p10_00524.txt
11,0.06098484,0.103455194,12.82111437,0.713225363,4.232387923,0.521486159,1.236276304,0.470772561,86.28938416,0.276546473,6.819354839,0.723878317,0,6.27E-06,2.17E-05,0.02994946,0.000629391,0.000498982,0.000156341,0.001109098,0.000497939,0.023269299,0.000453254,0.008137324,0.000491234,1,0.829609579,ex_src_p10_00524.txt
12,0.061530172,0.095300313,19.78030303,0.808138644,4.253159709,0.549078837,1.256415167,0.480049858,71.90075758,0.380323503,10.03549242,0.687278727,0,5.95E-07,1.46E-05,0.006433684,0.001230005,0.000883219,0.000167387,0.000560823,0.000179457,0.009919252,0.000441153,0.005628017,7.53E-05,1,0.828473386,ex_src_p10_00524.txt
13,0.061888155,0.091194071,14.70503597,0.794834092,4.447162427,0.583517017,1.33683953,0.536540697,73.80751799,0.339588485,8.669208633,0.68466228,0,3.55E-05,5.12E-05,0.030409106,0.000385103,0.000219792,4.32E-05,0.000131619,2.58E-05,0.035674982,0.000231243,0.012002284,0.0004232,1,0.80362668,ex_src_p10_00524.txt
14,0.059645428,0.109744476,25.28795812,0.640819962,4.311801242,0.522895517,1.244720497,0.47476502,70.63895288,0.349217655,12.16267016,0.579511844,0,6.52E-07,9.76E-06,0.029688944,0.001051485,0.000316952,7.85E-05,0.000329008,0.000170086,0.061612092,5.79E-05,0.012041381,0.000130728,1,0.893950235,ex_src_p10_00524.txt
15,0.059144701,0.096669982,18.43913043,0.653756578,4.070266447,0.540539658,1.217401556,0.449779562,80.53034783,0.27267754,8.562695652,0.634616799,0,5.47E-07,2.78E-05,0.006075045,0.001267273,0.001091136,9.98E-05,0.000205757,0.000160347,0.008615589,0.00015373,0.010983114,0.000213446,1,0.869250242,ex_src_p10_00524.txt
16,0.061413098,0.086845538,19.3618677,1.014625022,4.445136656,0.577799567,1.30988746,0.519945923,70.47688716,0.434367537,10.5836965,0.833715462,0,3.05E-05,0.000261599,0.004996201,0.00118058,0.001153253,4.67E-06,1.60E-05,0.000208785,0.029344497,1.37E-05,0.000404626,0.001687077,1,0.841111654,ex_src_p10_00524.txt
17,0.061238591,0.088567022,21.38116592,0.79087165,4.588716443,0.57602866,1.385696309,0.551410944,64.9135426,0.41541172,11.97883408,0.643275117,0,4.53E-06,5.68E-05,0.005626534,3.28E-05,0.000282948,8.52E-05,4.91E-05,2.25E-05,0.024921167,0.000373864,0.006096795,0.000184812,1,0.852034324,ex_src_p10_00524.txt
18,0.06021809,0.1109864,23.68224299,0.601903677,4.502367798,0.532973337,1.30801105,0.502357939,68.12257009,0.310951246,11.64939252,0.517803821,0,3.37E-06,2.96E-07,0.010064702,0.000767252,0.001520627,0.00024047,0.000195547,9.82E-05,0.039985462,0.000671189,0.027054177,0.0016196,1,0.868511558,ex_src_p10_00524.txt
19,0.061474019,0.088705953,10.64268585,1.180050143,4.561514196,0.58988992,1.361198738,0.548066366,75.37366906,0.622255701,7.873501199,1.034861602,0,5.58E-06,8.21E-05,0.081194746,0.001268287,0.000218224,0.000689388,7.57E-05,0.000220469,0.035692637,0.00011055,0.006465271,0.00086618,1,0.710622395,ex_src_p10_00524.txt
20,0.06016249,0.104268653,25.44973545,0.770180175,4.336382536,0.552958403,1.288981289,0.498294699,68.20169312,0.448182665,12.35518519,0.694945444,0,8.86E-07,3.33E-05,0.103068783,9.56E-05,0.000525417,9.63E-05,9.32E-05,4.40E-05,0.030693122,0.00017178,0.019294096,0.000288516,1,0.872504257,ex_src_p10_00524.txt
21,0.060456706,0.102245863,17.65313653,0.706244627,4.198160535,0.571536859,1.274038462,0.488591343,78.23088561,0.281486265,8.485129151,0.664120242,0,2.89E-06,2.87E-05,0.028820655,0.000420257,0.000283045,1.37E-05,0.001594915,0.000155159,0.006985194,0.000321796,0.001081532,0.000517999,1,0.837001498,ex_src_p10_00524.txt
22,0.060346787,0.09636283,19.21991701,0.706216777,4.519214162,0.563889244,1.350172712,0.522812749,66.6646473,0.481748646,11.01195021,0.633548094,0,2.40E-06,5.15E-07,0.012289894,0.000392407,7.37E-05,0.000110075,2.60E-05,1.43E-05,0.00752661,0.000149103,0.01617243,3.01E-05,1,0.876469659,ex_src_p10_00524.txt
23,0.061112799,0.106069507,30.02702703,0.943165319,4.328532853,0.540300827,1.277587759,0.482167991,64.37762162,0.497109011,13.79118919,0.820211925,0,5.52E-06,9.20E-07,0.005652712,0.00080694,0.000872313,8.64E-05,7.72E-05,4.85E-05,0.012938695,0.001359306,0.031674888,0.000102604,1,0.871997504,ex_src_p10_00524.txt
24,0.061665889,0.086373626,14.73786408,0.773191486,4.483091787,0.600996598,1.376152833,0.562072316,67.69702265,0.385831571,9.590517799,0.631800706,0,1.44E-05,0.000210313,0.018233483,0.000428131,0.000434643,7.02E-05,0.000269757,0.000150806,0.001860595,1.79E-05,0.000604756,0.00025396,1,0.794068036,ex_src_p10_00524.txt
25,0.060424853,0.097866846,25.59677419,0.806193718,4.079395085,0.570134591,1.240915774,0.471908455,71.21134409,0.362082417,12.15693548,0.714722829,0,2.47E-06,2.89E-05,0.012981904,0.000486101,0.001669472,8.04E-05,2.76E-05,4.98E-05,0.065944086,0.00014072,0.017776055,1.04E-05,1,0.875283435,ex_src_p10_00524.txt
26,0.060552012,0.093070742,13.85863874,0.941584423,4.117302607,0.569961439,1.231582924,0.493809584,83.81371728,0.345261708,7.607774869,0.908883259,0,1.91E-06,0.000121363,0.049255993,0.000773956,0.001214387,9.28E-05,0.001277969,2.40E-05,0.06642935,0.00048345,0.003901601,0.003268136,1,0.835159811,ex_src_p10_00524.txt
27,0.059210859,0.111468541,17.49387755,0.771715757,4.850443304,0.549298907,1.4685021,0.539605276,62.84330612,0.533648537,11.82873469,0.630676734,0,2.03E-06,2.02E-05,0.004514732,0.000591828,0.001764929,6.31E-05,0.00186767,0.00015126,0.048760668,0.00122381,0.038329136,0.000362123,1,0.871678064,ex_src_p10_00524.txt
28,0.061458019,0.089637105,16.83695652,0.716167527,4.262534969,0.542770167,1.25349688,0.480725259,73.95293478,0.351485095,9.466413043,0.635871122,0,9.47E-06,2.34E-05,0.002731923,0.000116742,0.000288979,0.000121581,0.000914885,0.000124013,0.002184783,0.000161718,0.001701242,0.0001241,1,0.829863097,ex_src_p10_00524.txt
29,0.061816077,0.104699628,21.56451613,0.664024423,4.666604338,0.582186251,1.391361257,0.567975868,60.48516129,0.441006076,11.96875,0.58758395,0,3.66E-05,4.61E-05,0.025845317,0.000114924,8.87E-07,0.000178285,0.000243114,0.000660194,0.052758693,0.000159936,0.016180876,4.99E-05,1,0.832044098,ex_src_p10_00524.txt
30,0.058843227,0.096875243,15.46105919,0.839447436,4.150513802,0.556216011,1.241184767,0.4873999,82.5411838,0.303429402,7.502398754,0.804565912,0,2.57E-07,4.44E-05,0.001235892,0.000335131,0.000513802,2.91E-05,3.63E-05,6.86E-06,0.030317879,0.000551286,0.002640616,0.001710428,1,0.86465347,ex_src_p10_00524.txt
31,0.061654843,0.096199706,13.39714286,0.905925621,4.417999573,0.615340381,1.333120068,0.544389536,73.36642857,0.395903029,8.059485714,0.763780117,0,4.17E-06,6.73E-06,0.001620469,0.000307657,4.02E-05,0.000120819,0.000148857,5.79E-05,0.052472527,0.000200756,0.000543735,0.000614031,1,0.790777105,ex_src_p10_00524.txt
32,0.058244335,0.097838477,16.113879,0.907475011,4.339885159,0.561475717,1.281581272,0.496319641,76.33975089,0.361654995,8.949928826,0.770261366,0,7.59E-06,5.04E-07,0.004698072,0.000462593,0.002977205,8.55E-06,0.000211642,0.000122558,0.007878744,0.000182573,0.010368386,0.000867698,1,0.830730464,ex_src_p10_00524.txt
33,0.061059471,0.124138788,35.54938272,0.99402601,4.706719917,0.574402601,1.410487932,0.528616926,55.15475309,0.650271927,14.43277778,0.811024224,0,5.52E-07,0.000221621,0.049382716,0.000592228,9.47E-05,2.66E-05,0.000476245,1.93E-05,0.069195958,0.008578004,0.003156802,0.001551776,1,0.843929271,ex_src_p10_00524.txt
34,0.060755483,0.109859477,25.52331606,0.614059887,4.302070646,0.516680809,1.251116525,0.464600665,70.30160622,0.296622393,12.21119171,0.551856907,0,1.66E-06,9.25E-06,0.046190664,0.000177953,4.20E-05,1.99E-05,0.000145882,8.93E-06,0.005295538,0.000126655,0.004461852,0.00076866,1,0.865415188,ex_src_p10_00524.txt
35,0.059267179,0.078747226,9.133640553,1.176217979,4.931382442,0.63925756,1.545408678,0.622350449,63.43576037,0.815498873,10.43115207,0.881689139,0,3.61E-06,0.002947922,0.131805691,0.002563877,0.012764175,0.011691656,0.001536791,0.013630937,0.121530272,0.00288013,0.008105739,0.002013429,1,0.85974723,ex_src_p10_00524.txt
36,0.061637723,0.097586302,28.9378882,0.656173997,4.412534879,0.613467526,1.345138442,0.556320607,58.54913043,0.458292515,15.21770186,0.543537471,0,2.99E-06,2.88E-05,0.075031056,0.000340829,0.000353262,0.000179803,0.000470623,0.000269642,0.007964791,0.000356723,0.000656409,0.000366404,0.955909628,0.853668027,ex_src_p10_00524.txt
37,0.061926654,0.074646069,19.19047619,0.822340144,4.430107527,0.558958624,1.323407775,0.509443247,70.83936508,0.350137279,10.22571429,0.695475178,0,7.40E-05,0.007049079,0.00688244,5.54E-05,0.001316656,7.95E-05,0.000251384,9.63E-06,0.009879365,0.000861679,0.001678411,0.000241218,1,0.831522521,ex_src_p10_00524.txt
38,0.0597611,0.100752723,17.38926174,0.777957247,4.023543034,0.526843902,1.195098418,0.432391656,81.41238255,0.323503961,8.755369128,0.717251709,0,3.92E-06,3.20E-05,0.020767754,0.000566831,0.005426201,0.000204428,0.000936825,0.001511088,0.066371621,0.000215144,0.003873065,0.000791455,1,0.877556922,ex_src_p10_00524.txt
39,0.06151243,0.1050725,27.92134831,0.861545734,4.531790744,0.613534496,1.35694165,0.587517357,58.95966292,0.5719784,14.21303371,0.729327441,0,1.21E-05,5.90E-06,0.018645612,5.90E-05,4.36E-05,0.000112832,0.000120497,0.002857558,0.000222136,0.000552964,0.008953047,0.000137373,1,0.871255042,ex_src_p10_00524.txt
40,0.061536734,0.098301223,16.265625,0.951245277,4.552929875,0.584414998,1.375600384,0.550672307,57.83896875,0.750830877,11.86815625,0.787562139,0,5.97E-06,3.34E-05,0.009209437,7.76E-05,0.000774246,0.000118367,0.000275709,3.45E-05,0.075046489,0.002366087,0.00109242,0.000164568,1,0.796639687,ex_src_p10_00524.txt
41,0.061612903,0.105825349,20.25,0.686658128,4.475400774,0.564740853,1.302008476,0.516469018,72.71895522,0.330541401,10.50947761,0.590006951,0,1.88E-06,1.91E-05,0.017241379,0.000293469,0.000101762,6.00E-05,9.06E-05,0.000328753,0.010470375,0.000444967,0.005731969,0.000421437,1,0.853676976,ex_src_p10_00524.txt
42,0.061698091,0.089323857,20.19834711,0.736090086,4.312193126,0.536087931,1.258387889,0.476932743,74.63297521,0.339416804,10.37847107,0.645892394,0,9.81E-06,3.55E-05,0.015176024,0.000251135,0.000173612,0.00023752,7.21E-05,0.000398049,0.001783154,5.96E-05,0.015249921,0.000705197,1,0.848440586,ex_src_p10_00524.txt
43,0.060835246,0.098224451,23.01005025,0.700705368,4.606682682,0.585716237,1.408822887,0.556905415,59.32879397,0.417959634,12.84095477,0.551208834,0,2.63E-07,9.37E-06,0.001200694,0.000566828,0.001224167,0.000274064,0.000604861,0.000168873,0.178070895,0.000537462,0.000162545,0.000120587,1,0.860305211,ex_src_p10_00524.txt
44,0.061772262,0.10162774,14.73399015,0.937049639,4.528251421,0.562731351,1.322300234,0.530771619,69.41859606,0.588605423,9.471477833,0.787417199,0,1.68E-05,1.43E-05,0.022107413,1.03E-05,2.30E-05,3.27E-05,6.49E-05,0.000203366,0.033982066,0.000389024,0.003363547,1.96E-05,1,0.803033517,ex_src_p10_00524.txt
45,0.061641029,0.095583886,19.13307985,0.971052515,4.557829889,0.583846674,1.356915739,0.547867684,68.21125475,0.468905202,10.82277567,0.787601335,0,6.29E-06,1.52E-05,0.018576031,0.001077681,0.001092008,9.13E-05,0.000146408,0.000148267,0.040254753,0.000501803,0.005303152,0.000203764,1,0.820295177,ex_src_p10_00524.txt
46,0.061315026,0.10485673,30.43850267,0.61490759,4.713633169,0.571262133,1.410751933,0.574710559,47.33673797,0.488340986,17.12850267,0.437942745,0,4.58E-07,2.42E-06,0.024460289,0.000531982,0.00120736,4.20E-05,0.000740246,0.000167852,0.099685873,0.000634301,0.046592868,0.002625466,1,0.862531304,ex_src_p10_00524.txt
47,0.061460152,0.097874104,20.22171946,0.773736326,4.693443723,0.568744405,1.416871783,0.547201165,58.75289593,0.432250359,12.94868778,0.563145521,0,8.28E-06,3.61E-05,0.008196325,0.000116709,0.000368101,0.000204977,5.44E-05,0.00021568,0.013487051,0.000154262,0.004715359,0.000366278,1,0.835176722,ex_src_p10_00524.txt
48,0.061113544,0.098793379,18.18006431,0.853119326,4.382030421,0.535581587,1.28457729,0.4876989,76.76951768,0.389826967,9.115755627,0.787648298,0,4.78E-06,6.24E-05,0.000577129,0.000469178,0.00056356,0.00013009,3.00E-05,0.000292144,0.098560918,7.33E-05,0.00078874,0.000250727,1,0.872474993,ex_src_p10_00524.txt
49,0.059046684,0.10418288,19.60211268,0.80114502,4.126100234,0.528472388,1.23603377,0.454880249,80.9768662,0.286707047,8.476760563,0.795825523,0,3.89E-06,2.31E-05,0.01797466,0.000140333,0.000769473,4.88E-05,0.000866564,7.87E-05,0.035282039,0.000137608,0.007287056,0.000299622,1,0.890145784,ex_src_p10_00524.txt
50,0.058376384,0.084015013,21.45145631,0.79807816,4.001810364,0.492998429,1.174021272,0.413054093,84.21723301,0.29491359,9.720097087,0.759587313,0,1.48E-05,6.87E-05,0.0196548,8.66E-05,0.000564462,0.000600771,0.000701114,0.001175136,0.058518357,0.000476258,0.001542257,0.000216246,1,0.850863958,ex_src_p10_00524.txt
51,0.061425983,0.087521126,13.57303371,0.837403896,4.579884106,0.580323727,1.362375828,0.539303647,75.23772472,0.401612132,8.515280899,0.792101063,0,2.26E-05,0.000158034,0.024109149,0.000180401,0.000727559,0.000386134,0.000379879,1.69E-05,0.004673872,0.000331344,0.000853188,0.000948098,1,0.854905795,ex_src_p10_00524.txt
52,0.06130473,0.110667894,17.04373178,1.105736701,4.485289087,0.599284486,1.360417379,0.563343529,58.10061224,0.910127827,12.17119534,0.815025536,0,1.85E-06,7.05E-06,0.001563104,0.001679531,4.82E-05,0.000660641,0.000147867,0.000420357,0.001009596,0.024384883,0.003516203,0.001173305,1,0.786464235,ex_src_p10_00524.txt
53,0.061280524,0.102209279,26.42045455,0.719235344,4.516774194,0.548582629,1.327526882,0.503825679,62.75568182,0.473931094,13.210625,0.559668461,0,2.06E-06,1.12E-05,0.015325271,0.000177502,0.001630038,4.02E-05,3.07E-05,8.33E-05,0.038863636,0.000426302,0.023819444,0.000881547,1,0.869853253,ex_src_p10_00524.txt
54,0.061576493,0.101097583,27.92777778,0.607565477,4.736821166,0.565018906,1.412174259,0.547400789,53.89311111,0.421138669,14.88277778,0.516253384,0,5.74E-06,9.69E-06,0.025075075,0.000290312,0.002419334,4.36E-06,0.001341429,1.61E-05,0.027281046,0.000227569,0.00531211,6.92E-05,1,0.894788704,ex_src_p10_00524.txt
55,0.060020113,0.095114748,29.67532468,0.802886117,4.461925602,0.485932431,1.264113786,0.457753751,69.76214286,0.463556735,13.15058442,0.741068278,0,2.24E-06,0.000118875,0.049518224,0.000159093,0.000540036,7.89E-05,0.000149978,0.00032622,0.022820148,0.000289499,0.012977054,0.000261908,1,0.919741622,ex_src_p10_00524.txt
56,0.058962124,0.09897496,14.77346278,0.773309482,4.199780942,0.517050091,1.228915663,0.472286005,85.58459547,0.279812099,6.817993528,0.786312904,0,4.78E-06,1.17E-05,0.017365222,0.000310135,8.22E-05,0.000110769,0.000290838,0.000158216,0.024203824,3.44E-05,0.009498636,7.81E-05,1,0.890121376,ex_src_p10_00524.txt
57,0.060955864,0.100301706,20.5661157,0.785896531,4.529837251,0.570509535,1.352421137,0.535031329,70.6111157,0.402128273,10.81152893,0.682869445,0,6.76E-06,1.16E-05,0.031136279,0.000280751,0.000792309,3.11E-05,1.54E-05,3.61E-05,0.060530907,0.000184797,0.016549892,0.000198691,1,0.887025037,ex_src_p10_00524.txt
58,0.059561459,0.103077039,23.53043478,0.607727369,4.247597931,0.54606607,1.275868441,0.473492255,69.91743478,0.315592501,11.56530435,0.512659667,0,2.52E-06,1.25E-05,0.030434783,0.00012842,0.000467455,0.000112537,0.001143887,0.000183805,0.027834783,0.000365025,0.00196456,5.54E-05,1,0.857939892,ex_src_p10_00524.txt
59,0.059443941,0.093924115,16.35925926,1.170502682,4.563504641,0.574521277,1.354765678,0.553436326,51.69277778,1.168233257,13.07496296,0.967511704,0,1.95E-05,0.000103553,0.037104377,0.002015275,0.000967611,0.000130314,0.000146411,7.83E-05,0.020177778,0.000752915,0.009140741,0.002544379,1,0.765670493,ex_src_p10_00524.txt
60,0.060898001,0.11132683,22.14828897,0.615270779,4.532188841,0.535464197,1.339399142,0.511308478,69.06927757,0.333742643,11.60174905,0.537755186,0,7.95E-06,4.32E-06,0.006182571,0.000561191,0.000354469,7.10E-05,9.14E-05,4.36E-06,0.019744656,4.94E-05,0.002602802,6.38E-05,1,0.856049225,ex_src_p10_00524.txt
61,0.059965774,0.111658564,17.70926518,0.995241887,4.322929821,0.531805972,1.242828793,0.466487972,73.77968051,0.550014763,9.711693291,0.876281223,0,2.10E-06,9.60E-06,0.017836604,0.001808105,0.001563733,6.02E-05,6.74E-05,0.000385811,0.007837508,0.000759629,0.001717924,0.000533739,1,0.848419152,ex_src_p10_00524.txt
62,0.06167226,0.104377513,24.94491525,0.64357693,4.579412264,0.577508079,1.375573297,0.547951123,57.2434322,0.588298433,14.48330508,0.518663002,0,8.06E-06,3.02E-05,0.017540953,2.24E-05,0.000255718,7.17E-05,0.000248622,0.000231706,0.018190824,8.20E-05,0.003809672,0.001199133,1,0.857531127,ex_src_p10_00524.txt
63,0.06111556,0.095808184,18.4637224,0.853485106,4.289253374,0.536231861,1.250640697,0.48633803,79.07974763,0.353758653,9.39148265,0.78531932,0,2.76E-06,0.000133308,0.001222252,0.000834958,0.000130038,9.36E-05,0.000150763,0.000145078,0.002872634,0.000404888,0.030126183,0.00011062,1,0.852271462,ex_src_p10_00524.txt
64,0.060115557,0.094866912,14.44781145,0.711877251,4.025402004,0.524531523,1.205080401,0.439473856,89.31747475,0.252296851,6.760909091,0.756074387,0,5.47E-06,3.94E-05,0.008381906,0.000274865,0.00356723,1.63E-05,8.52E-06,2.98E-05,0.1405652,0.003186408,0.031701774,4.51E-05,1,0.873873293,ex_src_p10_00524.txt
65,0.061511119,0.088145859,23.81818182,0.739675263,4.751908397,0.587221239,1.42546026,0.557289815,53.36363636,0.541527161,13.92604278,0.559577753,0,1.34E-05,0.000384759,0.002647838,4.96E-05,0.000867415,0.000216834,0.00035454,7.88E-05,0.157026194,6.96E-05,0.011980475,0.000790839,1,0.831327466,ex_src_p10_00524.txt
66,0.061208825,0.111254215,25.68571429,0.565634765,4.386651835,0.538196061,1.269410456,0.471277323,68.76851429,0.288432793,12.24874286,0.530777829,0,2.38E-06,6.83E-05,0.015194055,0.0003578,0.001562916,0.000105351,1.68E-05,0.000581283,0.084958768,0.001174344,0.001414922,0.001617184,1,0.871494154,ex_src_p10_00524.txt
67,0.059163396,0.111188934,16.59598854,0.745885008,4.104109116,0.542576178,1.222893646,0.457283521,82.31283668,0.257618621,7.721690544,0.708138185,0,3.19E-06,8.41E-05,0.02536707,0.000401351,0.004504373,0.000181962,0.000283737,6.23E-05,0.0021045,0.000669914,0.001457604,0.000797444,1,0.865605574,ex_src_p10_00524.txt
68,0.05883575,0.091387412,26.94210526,0.813631817,3.941785505,0.511439982,1.166438758,0.416498904,78.84947368,0.329867646,11.57510526,0.751791656,0,5.78E-06,5.91E-05,0.003677869,0.000672963,0.004135144,4.38E-05,0.001104589,0.000146446,0.019028058,7.01E-05,0.002765814,0.000343273,1,0.841551492,ex_src_p10_00524.txt
69,0.059881102,0.120480259,28.06060606,1.098437776,4.774478042,0.569896087,1.436105112,0.542496411,56.40287879,0.688663494,14.80873737,0.874267414,0,4.43E-06,0.00015943,0.009135472,0.001182005,0.000745955,0.000158142,0.000464973,2.77E-05,0.019029107,0.002378465,0.02003268,0.000901321,1,0.874893122,ex_src_p10_00524.txt
70,0.061277835,0.093017011,25.3908046,0.679153755,4.417383431,0.532816401,1.284970575,0.478499036,68.77724138,0.411946428,12.50310345,0.600595238,0,6.32E-07,6.76E-05,0.044137931,4.45E-05,0.000278168,8.35E-05,0.00028589,2.59E-05,0.076231675,7.74E-05,0.007489772,0.001761503,1,0.874951448,ex_src_p10_00524.txt
71,0.055350862,0.100989761,16.8880597,1.002438851,4.664162616,0.579206422,1.427529828,0.552722578,70.57522388,0.538571011,10.21507463,0.836704758,0,0.000298386,3.24E-05,0.000613814,0.002044295,8.13E-05,6.63E-05,0.000750254,1.06E-05,0.024639085,0.000605028,0.008961248,0.000621099,1,0.843860082,ex_src_p10_00524.txt
72,0.060950722,0.102934019,18.94773519,0.677207916,4.483265907,0.555644353,1.312614932,0.502363101,73.56285714,0.334951011,9.770452962,0.629042203,0,1.62E-06,1.53E-05,0.016550523,0.000236714,0.000260524,3.33E-06,0.000171407,0.000103394,0.108446496,0.000386753,0.013369432,0.000881361,1,0.848213472,ex_src_p10_00524.txt
73,0.060817897,0.116831405,34.1503268,0.615477278,4.655885167,0.552138922,1.383349282,0.539211104,51.30372549,0.498122109,17.39431373,0.501084444,0,1.72E-06,1.60E-05,0.048391151,0.000354692,6.83E-06,3.71E-06,4.36E-05,5.38E-05,0.013128442,0.000346208,0.049715051,0.000933847,1,0.902088891,ex_src_p10_00524.txt
